u,v,corridor,corridor_type,approx_edge_betweenness
1111818725,1739739668,Belvedere Roundabout,Named corridor,0.00015529531568228105
271809278,279563168,Wintergreen Drive,Named corridor,0.00015274949083503054
303242294,303242333,Reward Road,Named corridor,0.00015274949083503054
303240134,303240135,Milton Peters Road,Named corridor,0.00015274949083503054
5108014130,5079795134,Unnamed / Residential,Residual road group,0.00015274949083503054
5079795134,5079795128,Unnamed / Residential,Residual road group,0.00015274949083503054
5079795134,5079795121,Unnamed / Residential,Residual road group,0.00015020366598778002
303238681,303238965,Lemon Road,Named corridor,0.00015020366598778002
303240033,303240489,Conner Road,Named corridor,0.00014765784114052953
3657930403,3704351470,Ginger Road,Named corridor,0.00014765784114052953
1973316147,1111818517,Happey Estate Road,Named corridor,0.00014765784114052953
1111818476,1111818506,Golden Grove Estate Road,Named corridor,0.00014765784114052953
303238856,303239074,Grapefruit Road,Named corridor,0.00014765784114052953
303243192,303243702,Carnation Road,Named corridor,0.000145112016293279
271823435,271823441,Lion Road,Named corridor,0.000145112016293279
4284366861,5106176814,Bern Drive,Named corridor,0.0001425661914460285
303239073,303239074,Passionfruit Road,Named corridor,0.0001425661914460285
303252843,558621716,Grounddove Road,Named corridor,0.0001425661914460285
303240150,303241406,Unnamed / Residential,Residual road group,0.0001425661914460285
4284362448,4284362433,Caracas Drive,Named corridor,0.0001425661914460285
303246921,303246919,Waterfront Road,Named corridor,0.0001374745417515275
5106176824,4284366863,Unnamed / Residential,Residual road group,0.0001374745417515275
303239074,303238856,Grapefruit Road,Named corridor,0.0001374745417515275
1947048679,271803047,C.A. Cannegieter Street,Named corridor,0.00013238289205702648
303240024,5109164370,Conner Road,Named corridor,0.00013238289205702648
2970143304,5111243519,Unnamed / Residential,Residual road group,0.00013238289205702648
271803027,271803050,Voges Straat,Named corridor,0.00012474541751527493
303238664,303238662,Watermelon Road,Named corridor,0.00012219959266802444
1795426206,303247128,Narrow Road,Named corridor,0.00012219959266802444
1795420996,303247400,Unnamed / Residential,Residual road group,0.00011965376782077392
12756495682,5106579620,Unnamed / Residential,Residual road group,0.00011965376782077392
1927155737,4283387758,Venus Drive,Named corridor,0.00011710794297352342
271803050,271803052,Voges Straat,Named corridor,0.00011710794297352342
303241086,303240963,Plantin Road,Named corridor,0.00011710794297352342
303240150,303241404,W.R. Plantz Road,Named corridor,0.0001145621181262729
1111818498,1111818468,Low Estate,Named corridor,0.0001145621181262729
303238856,303238857,Grapefruit Road,Named corridor,0.0001120162932790224
303240146,1111821484,Ebenezer Road,Named corridor,0.0001120162932790224
4283312641,3980929748,Bobcat Road,Named corridor,0.00010947046843177188
303247127,5298457700,Unnamed / Residential,Residual road group,0.00010692464358452138
303241406,303241441,Ebenezer Road,Named corridor,0.00010692464358452138
303247128,1795426206,Narrow Road,Named corridor,0.00010692464358452138
303240241,303240269,Lionel Alexander Richardson Road,Named corridor,0.00010183299389002036
1927340415,1927340414,Daisy Road,Named corridor,9.164969450101833e-05
303239074,303239073,Passionfruit Road,Named corridor,9.164969450101833e-05
558621716,303252843,Grounddove Road,Named corridor,9.164969450101833e-05
303241108,5082464626,Radish Road,Named corridor,8.910386965376781e-05
303238857,303238856,Grapefruit Road,Named corridor,8.655804480651731e-05
303240147,303240270,Jose Lake Sr Road,Named corridor,8.401221995926679e-05
271976527,2669989101,Unresolved multi-name edge,Residual road group,8.146639511201629e-05
271823431,271823368,Lion Road,Named corridor,7.892057026476578e-05
1927155379,4283387764,Unnamed / Residential,Residual road group,7.892057026476578e-05
303240024,303240489,Conner Road,Named corridor,7.892057026476578e-05
303252843,558702374,Goldfinch Road,Named corridor,7.637474541751527e-05
5105271270,5105271267,Hodge Lane,Named corridor,7.382892057026476e-05
303248106,3704237221,Opal Road,Named corridor,7.382892057026476e-05
303239069,303239073,Passionfruit Road,Named corridor,7.382892057026476e-05
5106579620,12756495682,Unnamed / Residential,Residual road group,7.382892057026476e-05
303246931,303246917,Windward Street,Named corridor,7.128309572301425e-05
303253578,303253794,Thrush Road,Named corridor,7.128309572301425e-05
303241441,303241440,Ebenezer Road,Named corridor,7.128309572301425e-05
271976491,1795530479,Melford Hazel Road,Named corridor,7.128309572301425e-05
303246930,303246916,Wyoming Street,Named corridor,7.128309572301425e-05
303246919,303246918,Waterfront Road,Named corridor,6.873727087576374e-05
303241090,303241108,Radish Road,Named corridor,6.873727087576374e-05
1840737699,303245708,Jumping Cholla Cactus Road,Named corridor,6.619144602851324e-05
558702374,558702375,Booby Road,Named corridor,6.619144602851324e-05
1947680274,1947680272,Front Street,Named corridor,6.619144602851324e-05
1927155469,1927155411,Passion Flower Road,Named corridor,6.619144602851324e-05
1111818468,1584722491,Low Estate,Named corridor,6.619144602851324e-05
303240965,5081832628,Carrot Road,Named corridor,6.619144602851324e-05
5106579620,5081747598,Unnamed / Residential,Residual road group,6.364562118126272e-05
272111734,272111708,Unnamed / Residential,Residual road group,6.109979633401222e-05
1927340461,1840734742,E. Camille Richardson Street,Named corridor,6.109979633401222e-05
303247128,303247127,Narrow Road,Named corridor,5.855397148676171e-05
303240459,303240191,John Larmonie Road,Named corridor,5.60081466395112e-05
5105967519,9316551307,Unnamed / Residential,Residual road group,5.60081466395112e-05
303238857,303238800,Strawberry Road,Named corridor,5.346232179226069e-05
1795426206,5298457701,Narrow Road,Named corridor,5.346232179226069e-05
3704237221,303247947,Opal Road,Named corridor,5.346232179226069e-05
1111818528,1111818525,Unnamed / Residential,Residual road group,5.091649694501018e-05
303253794,303253578,Thrush Road,Named corridor,5.091649694501018e-05
303248050,1069034502,Jade Road,Named corridor,5.091649694501018e-05
1947048679,1891818535,C.A. Cannegieter Street,Named corridor,5.091649694501018e-05
1111794251,1111818749,Golden Grove Estate Road,Named corridor,5.091649694501018e-05
9316551307,5105967518,Indigo Bay Boulevard,Named corridor,5.091649694501018e-05
303240269,303240270,Lionel Alexander Richardson Road,Named corridor,5.091649694501018e-05
5082464626,303241108,Radish Road,Named corridor,4.837067209775967e-05
1795530479,5105819319,Melford Hazel Road,Named corridor,4.5824847250509165e-05
1891820221,271807661,C.A. Cannegieter Street,Named corridor,4.5824847250509165e-05
303240489,303240033,Conner Road,Named corridor,4.5824847250509165e-05
9316551315,4283387694,Indigo Bay Boulevard,Named corridor,4.5824847250509165e-05
303238664,303238978,Soursap Road,Named corridor,4.3279022403258654e-05
271823401,271823400,Cougar Road,Named corridor,4.3279022403258654e-05
5106579620,12925499616,Unnamed / Residential,Residual road group,4.3279022403258654e-05
303247947,303247939,Opal Road,Named corridor,4.3279022403258654e-05
272111715,272111712,Simpson Bay Road,Named corridor,4.0733197556008144e-05
303238662,303238980,Genip Road,Named corridor,4.0733197556008144e-05
303238662,1946850257,Watermelon Road,Named corridor,4.0733197556008144e-05
303241050,303240965,Carrot Road,Named corridor,4.0733197556008144e-05
303240269,303240241,Lionel Alexander Richardson Road,Named corridor,3.8187372708757634e-05
303245708,1840737699,Jumping Cholla Cactus Road,Named corridor,3.8187372708757634e-05
4283387694,5081901323,Cay Bay Road,Named corridor,3.5641547861507124e-05
303238800,303238857,Strawberry Road,Named corridor,3.5641547861507124e-05
271976577,1795515894,Limpet Road,Named corridor,3.5641547861507124e-05
303241440,303241439,Ebenezer Road,Named corridor,3.5641547861507124e-05
1791645405,7507322926,The Keys Road,Named corridor,3.054989816700611e-05
303239028,303239057,Sugarapple Road,Named corridor,3.054989816700611e-05
303244716,5106558290,Monrovia Road,Named corridor,3.054989816700611e-05
303240191,303240190,W.B. Petersen Road,Named corridor,3.054989816700611e-05
5107695012,1973316147,Unresolved multi-name edge,Residual road group,3.054989816700611e-05
303238794,1946850254,Raspberry Road,Named corridor,2.80040733197556e-05
1946850254,303238660,Watermelon Road,Named corridor,2.545824847250509e-05
1795515894,1795516018,Limpet Road,Named corridor,2.545824847250509e-05
272111715,3658023354,Simpson Bay Road,Named corridor,2.545824847250509e-05
303240269,303240148,R.S. Nicholson Road,Named corridor,2.545824847250509e-05
5079795134,5108014130,Unnamed / Residential,Residual road group,2.545824847250509e-05
303253298,303252854,Pigeon Road,Named corridor,2.545824847250509e-05
5109558952,5651208579,The Hope Estate Road,Named corridor,2.545824847250509e-05
303240270,303240147,Jose Lake Sr Road,Named corridor,2.545824847250509e-05
303241083,303241050,Tomato Road,Named corridor,2.545824847250509e-05
303242643,5081594427,Pigeon Pea Road,Named corridor,2.545824847250509e-05
303240150,303240149,Ebenezer Road,Named corridor,2.545824847250509e-05
1795509355,1795509309,Rice Hill,Named corridor,2.2912423625254582e-05
303240143,303240528,W.F.M. Lampe Road,Named corridor,2.2912423625254582e-05
303238660,303238661,Watermelon Road,Named corridor,2.2912423625254582e-05
271823400,271823392,Welegen Lane,Named corridor,2.2912423625254582e-05
303240965,303241050,Carrot Road,Named corridor,2.2912423625254582e-05
303239073,303239075,Cantalope Road,Named corridor,2.2912423625254582e-05
7507322926,1791645405,The Keys Road,Named corridor,2.2912423625254582e-05
303247939,303247941,Opal Road,Named corridor,2.2912423625254582e-05
303239073,303239069,Passionfruit Road,Named corridor,2.2912423625254582e-05
271803539,271803847,Fan Coral Road,Named corridor,2.0366598778004072e-05
271803847,271803539,Fan Coral Road,Named corridor,2.0366598778004072e-05
7507322926,303245875,The Keys Road,Named corridor,2.0366598778004072e-05
303244641,303244639,Unnamed / Residential,Residual road group,2.0366598778004072e-05
5105819319,271976401,Melford Hazel Road,Named corridor,2.0366598778004072e-05
303247941,3703336813,Billy Folly Road,Named corridor,2.0366598778004072e-05
1033360094,1033359629,Airport Roundabout,Named corridor,2.0366598778004072e-05
4283387764,4283387767,Windsor Road,Named corridor,2.0366598778004072e-05
5126046812,5126046725,Calabash Road,Named corridor,1.7820773930753562e-05
303242318,303242294,Reward Road,Named corridor,1.7820773930753562e-05
1584722491,1111818754,Villa Road,Named corridor,1.7820773930753562e-05
4284362433,4284362448,Caracas Drive,Named corridor,1.7820773930753562e-05
303247376,303247374,Port de Plaisance Drive,Named corridor,1.5274949083503055e-05
3658023354,1794953143,Simpson Bay Road,Named corridor,1.5274949083503055e-05
4282751601,5107885218,Unnamed / Residential,Residual road group,1.5274949083503055e-05
303239057,303239058,Pomserette Road,Named corridor,1.5274949083503055e-05
303247634,303247383,Country Club Drive,Named corridor,1.5274949083503055e-05
303240241,303240135,Johannes C. Paap Road,Named corridor,1.5274949083503055e-05
5081901323,5105967514,Cay Bay Road,Named corridor,1.5274949083503055e-05
303242294,303242318,Reward Road,Named corridor,1.5274949083503055e-05
303238815,303238660,Tangerine Road,Named corridor,1.5274949083503055e-05
303238971,303238664,Soursap Road,Named corridor,1.5274949083503055e-05
303238856,303239060,Sugarapple Road,Named corridor,1.5274949083503055e-05
5126046725,5126046812,Calabash Road,Named corridor,1.5274949083503055e-05
1111818754,1111765259,Villa Road,Named corridor,1.5274949083503055e-05
303241050,303241083,Tomato Road,Named corridor,1.2729124236252545e-05
303254010,303253298,Peacock Road,Named corridor,1.2729124236252545e-05
1111765259,1109448630,Belvederd Estate Road,Named corridor,1.2729124236252545e-05
303247374,303247373,Port de Plaisance Drive,Named corridor,1.0183299389002036e-05
303247373,13395914858,Port de Plaisance Drive,Named corridor,1.0183299389002036e-05
271803847,271803846,Sea Urchin Road,Named corridor,1.0183299389002036e-05
271803526,271803514,Fan Coral Road,Named corridor,1.0183299389002036e-05
4284362433,4284362427,Caracas Drive,Named corridor,1.0183299389002036e-05
303247349,2535460893,Unnamed / Unclassified,Residual road group,1.0183299389002036e-05
1951097074,5102675281,N. Debrot Street,Named corridor,1.0183299389002036e-05
3975798066,3975815368,L. van Beethoven Road,Named corridor,1.0183299389002036e-05
1951097065,1891818535,C.A. Cannegieter Street,Named corridor,1.0183299389002036e-05
5106558290,4283271698,Monrovia Road,Named corridor,1.0183299389002036e-05
303245875,1791649375,King of the Sea Road,Named corridor,1.0183299389002036e-05
3658399360,3658399359,Unnamed / Residential,Residual road group,1.0183299389002036e-05
303240489,303240528,Lionel Alexander Richardson Road,Named corridor,1.0183299389002036e-05
5126046812,4283373879,Calabash Road,Named corridor,1.0183299389002036e-05
5105967735,5105967734,Unnamed / Residential,Residual road group,1.0183299389002036e-05
303239074,303238855,Grapefruit Road,Named corridor,1.0183299389002036e-05
272111019,271993258,Kangaroo Road,Named corridor,1.0183299389002036e-05
303239057,303239116,Sugarapple Road,Named corridor,1.0183299389002036e-05
303240190,303240136,W.B. Petersen Road,Named corridor,7.637474541751527e-06
303244645,303244646,Ch. Maccow Road,Named corridor,7.637474541751527e-06
1946850257,303238662,Watermelon Road,Named corridor,7.637474541751527e-06
558702374,303253109,Goldfinch Road,Named corridor,7.637474541751527e-06
271803847,271803526,Fan Coral Road,Named corridor,7.637474541751527e-06
303240528,303240457,Lionel Alexander Richardson Road,Named corridor,7.637474541751527e-06
271807661,1891820221,C.A. Cannegieter Street,Named corridor,7.637474541751527e-06
303240135,303240134,Milton Peters Road,Named corridor,7.637474541751527e-06
5105844548,5105844547,Unnamed / Residential,Residual road group,7.637474541751527e-06
303239069,303239304,Blueberry Drive,Named corridor,7.637474541751527e-06
303238682,303238683,Tangerine Road,Named corridor,7.637474541751527e-06
303239075,303239076,Cantalope Road,Named corridor,7.637474541751527e-06
5101855224,5101855231,Celsius Road,Named corridor,5.091649694501018e-06
5081629625,5105844552,Unnamed / Residential,Residual road group,5.091649694501018e-06
303246917,303246918,Waterfront Road,Named corridor,5.091649694501018e-06
3656813314,3656813311,Hedge Hog Cactus Road,Named corridor,5.091649694501018e-06
3704237221,303248106,Opal Road,Named corridor,5.091649694501018e-06
5105832762,303247295,Calabash Road,Named corridor,5.091649694501018e-06
1868688325,1795426208,Marianne Estate Drive,Named corridor,5.091649694501018e-06
303238978,1760740328,Saint Peters Road,Named corridor,5.091649694501018e-06
303239116,1946846659,Avocado Road,Named corridor,5.091649694501018e-06
271823368,271823370,Impalla Road,Named corridor,5.091649694501018e-06
5107885218,1790168112,Unnamed / Residential,Residual road group,5.091649694501018e-06
13395914858,303247387,Unnamed / Unclassified,Residual road group,5.091649694501018e-06
303252854,558702377,Goldfinch Road,Named corridor,5.091649694501018e-06
5118264318,5118264320,Unnamed / Residential,Residual road group,5.091649694501018e-06
1951097074,271807492,N. Debrot Street,Named corridor,5.091649694501018e-06
5118264320,5118264318,Unnamed / Residential,Residual road group,5.091649694501018e-06
272111681,272111675,Fr. Barbanson Road,Named corridor,5.091649694501018e-06
303238662,303238664,Watermelon Road,Named corridor,5.091649694501018e-06
271803530,271803507,Beach Comber Drive,Named corridor,5.091649694501018e-06
271823411,271823429,Jaguar Road,Named corridor,5.091649694501018e-06
303239160,303239057,Pomserette Road,Named corridor,2.545824847250509e-06
303246918,303246919,Waterfront Road,Named corridor,2.545824847250509e-06
1111818749,1109448575,Sugar Mill Estate Road,Named corridor,2.545824847250509e-06
5091337649,271809288,Long Wall Road,Named corridor,2.545824847250509e-06
303238664,303239170,Watermelon Road,Named corridor,2.545824847250509e-06
1111818525,1111818562,Annas Hoop Estate Road,Named corridor,2.545824847250509e-06
1639802175,4284485730,Crocus Road,Named corridor,2.545824847250509e-06
303239060,303239061,Lime Road,Named corridor,2.545824847250509e-06
303247373,303247383,Country Club Drive,Named corridor,2.545824847250509e-06
303247374,9480372088,Unnamed / Unclassified,Residual road group,2.545824847250509e-06
303238968,303239028,Saint Peters Road,Named corridor,2.545824847250509e-06
271823429,271823441,Hyena Road,Named corridor,2.545824847250509e-06
303252854,303253298,Pigeon Road,Named corridor,2.545824847250509e-06
5116691676,303253587,Mountaindove Road,Named corridor,2.545824847250509e-06
5082413267,4284327745,Sofia Drive,Named corridor,0.0
4284362433,4284362424,Caracas Drive,Named corridor,0.0
4284328373,4329433717,Cairo Drive,Named corridor,0.0
4284425980,4284425952,Unnamed / Residential,Residual road group,0.0
5105707323,4284362455,Madrid Road,Named corridor,0.0
4284362424,4284362433,Caracas Drive,Named corridor,0.0
4284328375,4284328373,Unnamed / Residential,Residual road group,0.0
4284328373,5081123794,Cairo Drive,Named corridor,0.0
5116080465,4284327744,Berlin Drive,Named corridor,0.0
8846375285,271824206,Romeo's Drive,Named corridor,0.0
4284401946,271824207,Unnamed / Residential,Residual road group,0.0
3657008615,271824212,Madrid Road,Named corridor,0.0
3657008834,271824215,St Johns Drive,Named corridor,0.0
4284327638,271824217,Tortola Drive,Named corridor,0.0
303239077,303239304,Unresolved multi-name edge,Residual road group,0.0
5079920000,4284485705,Gazelle Drive,Named corridor,0.0
5081123794,4284328375,Unnamed / Residential,Residual road group,0.0
5081123794,4284328373,Cairo Drive,Named corridor,0.0
5082084168,4284328374,Unnamed / Residential,Residual road group,0.0
303239908,303239908,Stiltwalker Drive,Named corridor,0.0
4284362455,5106084650,Madrid Road,Named corridor,0.0
5081905357,4284485480,Nutmeg Drive,Named corridor,0.0
303239908,303239887,Stiltwalker Drive,Named corridor,0.0
303239911,303239911,Ponnum Drive,Named corridor,0.0
303239913,303239913,Independence Drive,Named corridor,0.0
5081905521,4284485479,Balsam Drive,Named corridor,0.0
303239913,1840729280,Independence Drive,Named corridor,0.0
4284327711,4284327710,Unnamed / Residential,Residual road group,0.0
4284327717,4284327710,Brown Drive,Named corridor,0.0
4284327725,4284327719,Mustique Island Road,Named corridor,0.0
5128327743,4284453027,Begonia Drive,Named corridor,0.0
5128327735,4284453027,Begonia Drive,Named corridor,0.0
4284485729,4284485698,Clover Drive,Named corridor,0.0
4283266865,1760249474,Mozart Road,Named corridor,0.0
5105897027,1760729802,Skyline Drive,Named corridor,0.0
1760740317,1760740328,Unnamed / Residential,Residual road group,0.0
4284401600,4284398485,Saba Road,Named corridor,0.0
5106516493,4284401599,Unnamed / Residential,Residual road group,0.0
4284401646,4284401626,Castries Drive,Named corridor,0.0
4284401642,4284401658,Mayaguana Drive,Named corridor,0.0
4284401681,4284401672,Port of Spain Drive,Named corridor,0.0
4284401673,4284401900,Unnamed / Residential,Residual road group,0.0
303239057,303239160,Pomserette Road,Named corridor,0.0
303239539,303239177,Peach Road,Named corridor,0.0
7282977487,4284401679,Middle Region Road,Named corridor,0.0
5080502728,4284401681,Port of Spain Drive,Named corridor,0.0
303239177,303239539,Peach Road,Named corridor,0.0
5113888360,303238857,Unnamed / Residential,Residual road group,0.0
4284366863,4284366861,Milton's Drive,Named corridor,0.0
4284366863,5106176824,Unnamed / Residential,Residual road group,0.0
5105271247,4284366861,Unnamed / Residential,Residual road group,0.0
5081179380,4284366863,Milton's Drive,Named corridor,0.0
5081517606,303239084,Unnamed / Residential,Residual road group,0.0
6693516599,4284366872,Unnamed / Residential,Residual road group,0.0
4284398475,5113328869,Unnamed / Residential,Residual road group,0.0
4284362599,4284362594,Unnamed / Residential,Residual road group,0.0
5105174593,4284398485,Unresolved multi-name edge,Residual road group,0.0
4284362488,4284362483,Unnamed / Residential,Residual road group,0.0
4284362595,4284362482,Unnamed / Residential,Residual road group,0.0
4284362478,12648620831,Philipine Drive,Named corridor,0.0
303239304,303239077,Unresolved multi-name edge,Residual road group,0.0
4284362486,4284362474,Unnamed / Residential,Residual road group,0.0
5106110756,4284362600,Unnamed / Residential,Residual road group,0.0
4983625022,4983625021,Queens Palm Drive,Named corridor,0.0
12747121527,4284362455,Unnamed / Residential,Residual road group,0.0
1111847295,303239075,Kiwi Drive,Named corridor,0.0
279561403,279561553,Fort Willem Drive,Named corridor,0.0
5097820165,5097820166,Unresolved multi-name edge,Residual road group,0.0
7507271240,1753978285,Sun Cactus Drive,Named corridor,0.0
271803526,271803530,Staghorn Coral Road,Named corridor,0.0
4723309835,4723309836,Daffodil Drive,Named corridor,0.0
4284485857,4284485848,Killebarn Drive,Named corridor,0.0
271803526,271803847,Fan Coral Road,Named corridor,0.0
4284362423,4284362426,North Spring Drive,Named corridor,0.0
5081647912,4284485847,Catapult Drive,Named corridor,0.0
5106754736,4284485837,Dollison's Drive,Named corridor,0.0
1760740317,1946850254,Unresolved multi-name edge,Residual road group,0.0
271803514,271803526,Fan Coral Road,Named corridor,0.0
1790168112,1790168118,Thames Road,Named corridor,0.0
1790168112,1790168109,Thames Road,Named corridor,0.0
4284485843,4284485837,Unnamed / Residential,Residual road group,0.0
4284485837,4284485827,Dollison's Drive,Named corridor,0.0
5107885218,4282751601,Unnamed / Residential,Residual road group,0.0
4284485806,4284485794,Goglet Drive,Named corridor,0.0
303239062,303239069,Blueberry Drive,Named corridor,0.0
1947680296,271809226,Kanaal Steeg,Named corridor,0.0
1891813872,271809255,Ruben Panto Straat,Named corridor,0.0
3921197998,1795530479,Tamarind Hill Road,Named corridor,0.0
271803507,271803502,Beacon Hill Road,Named corridor,0.0
303239116,303239118,Sugarapple Road,Named corridor,0.0
271803507,271803530,Beach Comber Drive,Named corridor,0.0
271803514,271803507,Beacon Hill Road,Named corridor,0.0
1760740345,1946850598,Mango Road,Named corridor,0.0
5111075662,4283415851,Unnamed / Residential,Residual road group,0.0
5111075662,4283415847,Pendant Cactus Road,Named corridor,0.0
4283415847,5322410660,Unnamed / Residential,Residual road group,0.0
4283415847,4283415851,Pendant Cactus Road,Named corridor,0.0
5651261036,4283387767,Unnamed / Living Street,Residual road group,0.0
5092806102,4283387759,Guitar Drive,Named corridor,0.0
303240997,1840729296,Carrot Road,Named corridor,0.0
303239107,303238856,Sugarapple Road,Named corridor,0.0
5101855235,4283373871,Unnamed / Residential,Residual road group,0.0
5119429519,4283348343,Archimedes Street,Named corridor,0.0
4283348344,4283348351,Unnamed / Residential,Residual road group,0.0
4283348338,4283348344,Shak Shak Tree Drive,Named corridor,0.0
4983625053,4283348315,Smoke Tree Drive,Named corridor,0.0
303241435,303241434,Ebenezer Road,Named corridor,0.0
303241441,303241434,Thomas Aertsen Road,Named corridor,0.0
303241441,303241406,Ebenezer Road,Named corridor,0.0
303240997,303240998,Carrot Road,Named corridor,0.0
5091337649,1891813867,Long Wall Road,Named corridor,0.0
5105967734,5105967735,Unnamed / Residential,Residual road group,0.0
4283387694,9316551300,Unnamed / Residential,Residual road group,0.0
5108128441,1497258980,Emerald Merit Road,Named corridor,0.0
1790168118,1790168112,Thames Road,Named corridor,0.0
1111844953,1111844952,The Ranch Drive,Named corridor,0.0
1111821488,1111821486,Pieter Hassel Road,Named corridor,0.0
1111821489,1111821486,Pieter Hassel Road,Named corridor,0.0
4284327591,4284327623,St James Estate Road,Named corridor,0.0
4283387745,4283387739,Unnamed / Residential,Residual road group,0.0
5105967514,4283387735,Ocean Drive,Named corridor,0.0
5113124681,271824196,Unnamed / Residential,Residual road group,0.0
5113124681,5082484557,Unnamed / Residential,Residual road group,0.0
6693516594,271824196,Unnamed / Residential,Residual road group,0.0
5106587171,271824187,Unnamed / Residential,Residual road group,0.0
5105967734,4283387704,Lakeside Drive,Named corridor,0.0
4284327623,4284327639,St James Road,Named corridor,0.0
4283387753,4283387758,Windsor Road,Named corridor,0.0
4283199033,4283199039,Unresolved multi-name edge,Residual road group,0.0
5109600298,4283126300,Unnamed / Residential,Residual road group,0.0
12174962904,4283105690,Wavy Clam Road,Named corridor,0.0
5319294479,4283103454,Unnamed / Residential,Residual road group,0.0
5081454518,4283103412,Guana Bay Drive,Named corridor,0.0
303241440,303241435,J. Salomon Gibbes Road,Named corridor,0.0
303241440,303241441,Ebenezer Road,Named corridor,0.0
303241436,303241435,Ebenezer Road,Named corridor,0.0
303241434,303241405,Ebenezer Road,Named corridor,0.0
4283281287,4283283789,Unnamed / Residential,Residual road group,0.0
4283281268,4283281287,Unnamed / Residential,Residual road group,0.0
4283271730,5106558290,Monrovia Road,Named corridor,0.0
4283271724,5118025428,Unnamed / Residential,Residual road group,0.0
303242283,1918736295,Reward Road,Named corridor,0.0
303290919,303242333,Unnamed / Residential,Residual road group,0.0
303242217,303290919,Unnamed / Residential,Residual road group,0.0
5111069280,303241483,Unnamed / Residential,Residual road group,0.0
12648620844,4283281282,Unnamed / Residential,Residual road group,0.0
303241405,303241404,Ebenezer Road,Named corridor,0.0
5109211106,1840738793,Carved Star Shell Road,Named corridor,0.0
3656982143,1840737733,Eleuthera Drive,Named corridor,0.0
3456889794,1840737682,Unnamed / Residential,Residual road group,0.0
9316551307,5105967519,Unnamed / Residential,Residual road group,0.0
12009652536,4283387693,Unnamed / Residential,Residual road group,0.0
5109950725,4283376120,Mountain Ebony Road,Named corridor,0.0
4283376120,5105832763,Mountain Ebony Road,Named corridor,0.0
5105823081,4283212568,Unnamed / Residential,Residual road group,0.0
279563168,5081102791,Thyme Drive,Named corridor,0.0
279563168,271809278,Wintergreen Drive,Named corridor,0.0
1927155369,1639802172,Unnamed / Residential,Residual road group,0.0
271803027,5102708801,Emmaplein,Named corridor,0.0
5081936255,271802984,Madame Estate Road,Named corridor,0.0
1868688322,1868688321,Gum Tree Drive,Named corridor,0.0
5081070493,4283266865,Unnamed / Residential,Residual road group,0.0
5080854242,4283266865,Mozart Road,Named corridor,0.0
4283376101,4283376120,Dombey Tree Drive,Named corridor,0.0
4284327662,4284327691,Ols Man Cactus Road,Named corridor,0.0
5102675281,3674475089,Market Street,Named corridor,0.0
5102675281,1840734742,N. Debrot Street,Named corridor,0.0
5105174613,1639802302,Bryson's Drive,Named corridor,0.0
4284398485,1639802246,Saba Road,Named corridor,0.0
2669896902,1639802195,Unnamed / Residential,Residual road group,0.0
5105834361,5105862510,Unnamed / Residential,Residual road group,0.0
303240136,1840729294,W.B. Petersen Road,Named corridor,0.0
5110714058,1111818592,Delight Estate Road,Named corridor,0.0
303240135,303240136,Milton Peters Road,Named corridor,0.0
303240134,3709237697,W.R. Plantz Road,Named corridor,0.0
6695229429,4284327643,Unnamed / Residential,Residual road group,0.0
4284327710,5106144237,Brown Drive,Named corridor,0.0
5110653793,4284327689,Unnamed / Residential,Residual road group,0.0
5106144240,4284327680,Unnamed / Residential,Residual road group,0.0
5107286877,4284327662,Old Man Cactus Road,Named corridor,0.0
5107678713,4284327643,Defiance Road,Named corridor,0.0
303241404,303240134,W.R. Plantz Road,Named corridor,0.0
303240024,303240021,Louis Hazel Road,Named corridor,0.0
1795530477,5105900094,Clam Shell Drive,Named corridor,0.0
5105900094,1795530427,Clam Shell Drive,Named corridor,0.0
1795530464,1795530427,Escargot Drive,Named corridor,0.0
4283126300,1795520090,Surf Clam Road,Named corridor,0.0
5108089364,1795516010,Wentel Drive,Named corridor,0.0
1840729284,303239887,St John's Estate Road,Named corridor,0.0
303239887,1840729282,St John's Estate Road,Named corridor,0.0
4284327643,5107794662,Defiance Road,Named corridor,0.0
2146379904,1639802185,Tassel Road,Named corridor,0.0
271804508,271804495,White Sands Road,Named corridor,0.0
1874920957,271804495,Unnamed / Residential,Residual road group,0.0
271804495,5107067184,White Sands Road,Named corridor,0.0
5097778760,1640060651,Tigiris Road,Named corridor,0.0
2670042478,1640060651,Tigiris Drive,Named corridor,0.0
1640060651,5097820165,Tigiris Road,Named corridor,0.0
1792968573,5097820166,Jordan Road,Named corridor,0.0
303242318,303239712,Cherrynut Road,Named corridor,0.0
271804147,271804147,Beacon Hill Road,Named corridor,0.0
4284327644,4284327642,Cerus Cactus Drive,Named corridor,0.0
4284327642,4284327662,Old Man Cactus Road,Named corridor,0.0
272111717,250656186,Simpson Bay Road,Named corridor,0.0
1792968573,1640060573,Jordan Road,Named corridor,0.0
5106084650,1639802346,Madrid Road,Named corridor,0.0
1946846041,1840729286,Cupper Drive,Named corridor,0.0
1927155540,1927155540,Maubay Drive,Named corridor,0.0
1111821484,303240145,Ebenezer Road,Named corridor,0.0
1927155453,1840729284,St John's Estate Road,Named corridor,0.0
271804512,271803838,White Sands Drive,Named corridor,0.0
1111821486,1111821484,J. Barry Road,Named corridor,0.0
1739739668,1739739666,Golden Grove Estate Road,Named corridor,0.0
1111818730,1111818633,Rockland Estate Road,Named corridor,0.0
